"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","fir_number","crime_type_rowid","crime_category_rowid","act_rowid","section_rowid","unit_rowid","district_rowid","state_rowid","occurrence_datetime","complaint_datetime","latitude","longitude","place_of_occurrence","complaint_mode","case_priority","case_status","investigation_officer_rowid","created_by_rowid","ai_risk_score","ai_summary","is_sensitive"
"49093000000157624","49093000000013007","2026-06-28 13:23:29:084","2026-06-28 13:23:29:084","FIR-2026-00367","49093000000153095","49093000000157231","49093000000157249","49093000000155085","49093000000153025","49093000000155021","1","2024-08-26 01:09:37","2024-08-26 03:25:37","14.5309","75.1026","21/63, Oak Chowk, Kurnool-327126","Phone","Critical","Under Investigation","49093000000157068","49093000000157185","33.04","Sed aspernatur iusto optio eveniet distinctio voluptates voluptates officia non omnis recusandae.","true"
"49093000000157625","49093000000013007","2026-06-28 13:23:29:084","2026-06-28 13:23:29:084","FIR-2026-00368","49093000000153094","49093000000157225","49093000000157248","49093000000155087","49093000000153024","49093000000155023","1","2025-11-21 06:39:03","2025-11-21 08:50:03","14.3459","78.62","57/177, Yogi Nagar, Bidar 710544","Online","High","Open","49093000000157187","49093000000157135","29.03","Illum repellendus voluptatem excepturi consequuntur doloribus illo in est ducimus sed corrupti ab molestiae eaque corrupti.","false"
"49093000000157626","49093000000013007","2026-06-28 13:23:29:084","2026-06-28 13:23:29:084","FIR-2026-00369","49093000000153093","49093000000157228","49093000000157250","49093000000155087","49093000000153048","49093000000155029","1","2024-12-22 22:51:41","2024-12-23 06:39:41","12.8113","77.7759","76/73, Chada Path, Mathura-974683","Emergency 112","Critical","Charge Sheet Filed","49093000000157111","49093000000157138","34.34","Aliquid blanditiis eos assumenda quibusdam ea unde eligendi consectetur exercitationem veritatis accusantium.","true"
"49093000000157627","49093000000013007","2026-06-28 13:23:29:084","2026-06-28 13:23:29:084","FIR-2026-00370","49093000000153091","49093000000157227","49093000000157244","49093000000155087","49093000000153060","49093000000155019","1","2026-02-12 13:35:39","2026-02-13 01:24:39","14.5978","76.9734","32/42, Kala Street, Bhagalpur 687327","Walk-in","Critical","Under Investigation","49093000000157203","49093000000157166","60.07","Atque maxime laboriosam minima sequi temporibus quis facilis doloribus soluta sed ullam enim voluptatibus.","true"
"49093000000157628","49093000000013007","2026-06-28 13:23:29:084","2026-06-28 13:23:29:084","FIR-2026-00371","49093000000153096","49093000000157230","49093000000157242","49093000000155088","49093000000153057","49093000000155033","1","2026-01-21 01:24:54","2026-01-21 01:59:54","15.2273","78.2904","24, Palla Marg, Kurnool 910683","Walk-in","Medium","Open","49093000000157115","49093000000157131","44.71","Aliquid aliquam animi officia neque consequuntur quia eum sunt inventore in natus est reprehenderit.","false"
"49093000000157629","49093000000013007","2026-06-28 13:23:29:084","2026-06-28 13:23:29:084","FIR-2026-00372","49093000000153094","49093000000157231","49093000000157245","49093000000155087","49093000000153027","49093000000155020","1","2026-06-08 16:51:48","2026-06-09 02:36:48","16.3767","77.4742","H.No. 073, Varkey Street, Mau-228463","Online","Critical","Under Investigation","49093000000157101","49093000000157066","24.28","Ab exercitationem voluptas hic ut commodi repellat nam recusandae.","true"
"49093000000157630","49093000000013007","2026-06-28 13:23:29:085","2026-06-28 13:23:29:085","FIR-2026-00373","49093000000153089","49093000000157229","49093000000157243","49093000000155084","49093000000153023","49093000000155029","1","2025-09-26 03:19:41","2025-09-26 15:07:41","13.411","77.0902","530, Handa Ganj, Amroha 790255","Emergency 112","High","Charge Sheet Filed","49093000000157201","49093000000157066","62.94","Harum magnam dolores dolore odit beatae in natus dolore.","false"
"49093000000157631","49093000000013007","2026-06-28 13:23:29:085","2026-06-28 13:23:29:085","FIR-2026-00374","49093000000153096","49093000000157229","49093000000157248","49093000000155091","49093000000153049","49093000000155024","1","2024-12-04 04:24:14","2024-12-04 10:36:14","17.9379","78.1048","H.No. 043, Khanna Street, Mango 545548","Emergency 112","Critical","Open","49093000000157170","49093000000157154","65.73","Iste minima eaque aperiam nemo aspernatur quibusdam minus reprehenderit officia magnam occaecati similique repellat minus neque.","false"
"49093000000157632","49093000000013007","2026-06-28 13:23:29:085","2026-06-28 13:23:29:085","FIR-2026-00375","49093000000153095","49093000000157225","49093000000157249","49093000000155093","49093000000153069","49093000000155021","1","2025-09-02 15:18:48","2025-09-02 23:05:48","17.22","78.3365","365, Grewal Road, Phusro 561343","Emergency 112","High","Under Investigation","49093000000157071","49093000000157090","69.86","Quasi ab nostrum praesentium earum placeat placeat iusto ratione ipsum autem asperiores et nam vitae.","false"
"49093000000157633","49093000000013007","2026-06-28 13:23:29:085","2026-06-28 13:23:29:085","FIR-2026-00376","49093000000153095","49093000000157225","49093000000157246","49093000000155084","49093000000153055","49093000000155016","1","2026-02-15 19:49:05","2026-02-15 20:15:05","11.8523","75.1788","85, Reddy Circle, Bardhaman-585627","Emergency 112","Low","Open","49093000000157213","49093000000157148","64.81","Repudiandae necessitatibus quod dicta alias unde iste.","true"
"49093000000157634","49093000000013007","2026-06-28 13:23:29:085","2026-06-28 13:23:29:085","FIR-2026-00377","49093000000153096","49093000000157227","49093000000157243","49093000000155084","49093000000153061","49093000000155027","1","2024-09-06 21:57:49","2024-09-07 03:18:49","18.107","78.7722","904, Toor Circle, Mehsana-870473","Phone","Low","Closed","49093000000157033","49093000000157115","23.18","Voluptatibus impedit quas dolores minus harum accusantium nulla provident quos nam cupiditate possimus natus non quae.","false"
"49093000000157635","49093000000013007","2026-06-28 13:23:29:085","2026-06-28 13:23:29:085","FIR-2026-00378","49093000000153087","49093000000157232","49093000000157247","49093000000155088","49093000000153029","49093000000155028","1","2025-04-14 12:03:24","2025-04-14 13:31:24","12.5089","75.7908","H.No. 43, Tripathi Street, Jammu-444860","Phone","Critical","Closed","49093000000157201","49093000000157176","9.44","Optio ut voluptas officia porro accusamus inventore fugiat eligendi debitis laboriosam doloribus delectus blanditiis vero.","false"
"49093000000157636","49093000000013007","2026-06-28 13:23:29:085","2026-06-28 13:23:29:085","FIR-2026-00379","49093000000153095","49093000000157233","49093000000157248","49093000000155089","49093000000153037","49093000000155008","1","2025-12-05 00:11:43","2025-12-05 02:45:43","16.0269","75.1785","H.No. 34, Subramaniam Chowk, Kavali 825795","Online","Low","Closed","49093000000157193","49093000000157205","33.94","Fuga quidem distinctio ab aperiam quam repudiandae esse inventore exercitationem.","false"
"49093000000157637","49093000000013007","2026-06-28 13:23:29:085","2026-06-28 13:23:29:085","FIR-2026-00380","49093000000153090","49093000000157229","49093000000157245","49093000000155085","49093000000153051","49093000000155031","1","2025-09-18 13:17:54","2025-09-18 17:46:54","11.7358","74.0185","550, Mann Ganj, Srikakulam-073761","Walk-in","Critical","Open","49093000000157084","49093000000157168","78.96","Itaque perferendis quidem iste possimus ad eius enim nulla fuga voluptate.","false"
"49093000000157638","49093000000013007","2026-06-28 13:23:29:085","2026-06-28 13:23:29:085","FIR-2026-00381","49093000000153094","49093000000157233","49093000000157245","49093000000155086","49093000000153037","49093000000155031","1","2026-02-04 16:53:47","2026-02-05 00:06:47","14.3349","76.2635","21/27, Rau Nagar, Bokaro 476715","Walk-in","Critical","Open","49093000000157118","49093000000157142","38.11","Odit sit unde repellendus quis distinctio sunt ut quasi corrupti a.","false"
"49093000000157639","49093000000013007","2026-06-28 13:23:29:085","2026-06-28 13:23:29:085","FIR-2026-00382","49093000000153096","49093000000157233","49093000000157241","49093000000155088","49093000000153048","49093000000155010","1","2025-06-08 13:33:35","2025-06-08 16:23:35","16.9438","75.9033","H.No. 028, Nagar, Bhavnagar 014486","Walk-in","Low","Open","49093000000157194","49093000000157206","65.06","Harum eius dignissimos odit minus nam delectus excepturi laborum aliquam recusandae.","true"
"49093000000157640","49093000000013007","2026-06-28 13:23:29:085","2026-06-28 13:23:29:085","FIR-2026-00383","49093000000153096","49093000000157231","49093000000157242","49093000000155089","49093000000153065","49093000000155035","1","2025-04-24 11:28:26","2025-04-24 14:10:26","13.6546","78.6276","36, Dewan Marg, Hospet 436301","Emergency 112","Low","Under Investigation","49093000000157155","49093000000157114","78.25","Consequatur corporis soluta necessitatibus ad eligendi ad voluptatum aut voluptatum voluptas accusantium maxime nesciunt quibusdam.","false"
"49093000000157641","49093000000013007","2026-06-28 13:23:29:085","2026-06-28 13:23:29:085","FIR-2026-00384","49093000000153093","49093000000157227","49093000000157241","49093000000155088","49093000000153055","49093000000155028","1","2025-08-06 20:28:24","2025-08-07 04:25:24","14.1942","75.7805","29, D’Alia Street, Davanagere 230507","Online","Low","Closed","49093000000157055","49093000000157032","42.64","Dolorum excepturi delectus magnam facere dignissimos esse.","true"
"49093000000157642","49093000000013007","2026-06-28 13:23:29:085","2026-06-28 13:23:29:085","FIR-2026-00385","49093000000153090","49093000000157231","49093000000157250","49093000000155086","49093000000153042","49093000000155011","1","2024-10-21 22:00:18","2024-10-22 06:57:18","18.4398","78.4533","10/459, Lad, Kochi 983907","Online","High","Closed","49093000000157166","49093000000157060","57.01","Suscipit illum excepturi quam esse incidunt temporibus ratione sit inventore voluptatum iure molestiae mollitia cum possimus.","true"
"49093000000157643","49093000000013007","2026-06-28 13:23:29:086","2026-06-28 13:23:29:086","FIR-2026-00386","49093000000153094","49093000000157232","49093000000157243","49093000000155091","49093000000153026","49093000000155017","1","2024-12-20 10:43:23","2024-12-20 17:48:23","17.5912","74.5254","H.No. 77, Sehgal Nagar, Howrah 610301","Phone","Critical","Open","49093000000157136","49093000000157106","48.1","Ipsam ad nisi vel quo et consectetur nisi quasi placeat harum nostrum tempore.","true"
"49093000000157644","49093000000013007","2026-06-28 13:23:29:086","2026-06-28 13:23:29:086","FIR-2026-00387","49093000000153092","49093000000157229","49093000000157250","49093000000155093","49093000000153028","49093000000155022","1","2024-08-30 01:32:17","2024-08-30 08:43:17","12.4754","74.2124","H.No. 276, Kalla Marg, Bokaro-100747","Walk-in","High","Open","49093000000157109","49093000000157127","96.08","Labore voluptates fuga ducimus dolorum repudiandae impedit ducimus nam reiciendis error corrupti inventore temporibus.","true"
"49093000000157645","49093000000013007","2026-06-28 13:23:29:086","2026-06-28 13:23:29:086","FIR-2026-00388","49093000000153096","49093000000157227","49093000000157246","49093000000155093","49093000000153029","49093000000155018","1","2025-12-10 23:37:51","2025-12-11 03:26:51","17.1451","74.1497","H.No. 691, Bail Zila, Uluberia-326864","Online","High","Closed","49093000000157047","49093000000157142","32.29","Porro possimus dolores repellendus voluptas doloremque eos vitae inventore ex soluta quas reiciendis.","true"
"49093000000157646","49093000000013007","2026-06-28 13:23:29:086","2026-06-28 13:23:29:086","FIR-2026-00389","49093000000153093","49093000000157227","49093000000157249","49093000000155085","49093000000153077","49093000000155013","1","2025-03-12 04:04:49","2025-03-12 11:25:49","11.9303","74.5621","H.No. 432, Ahluwalia Path, Ramagundam 700054","Online","Low","Closed","49093000000157098","49093000000157191","41.08","Iure enim iure facilis consectetur at molestiae ipsum excepturi.","true"
"49093000000157647","49093000000013007","2026-06-28 13:23:29:086","2026-06-28 13:23:29:086","FIR-2026-00390","49093000000153094","49093000000157224","49093000000157246","49093000000155085","49093000000153068","49093000000155025","1","2025-04-09 21:16:04","2025-04-09 23:36:04","15.109","76.5874","849, Rau Ganj, Adoni 725055","Walk-in","Critical","Open","49093000000157160","49093000000157117","98.94","Nemo quo explicabo cumque sed sunt sequi dolores aperiam maxime doloremque nemo distinctio impedit.","false"
"49093000000157648","49093000000013007","2026-06-28 13:23:29:086","2026-06-28 13:23:29:086","FIR-2026-00391","49093000000153095","49093000000157229","49093000000157246","49093000000155092","49093000000153017","49093000000155025","1","2025-02-14 19:24:18","2025-02-15 02:14:18","15.4209","78.6118","H.No. 80, Rastogi Ganj, Shivpuri-869059","Emergency 112","Low","Open","49093000000157039","49093000000157169","77.66","Doloribus expedita occaecati consectetur amet voluptas blanditiis expedita facere distinctio.","true"
"49093000000157649","49093000000013007","2026-06-28 13:23:29:086","2026-06-28 13:23:29:086","FIR-2026-00392","49093000000153096","49093000000157224","49093000000157248","49093000000155088","49093000000153030","49093000000155011","1","2025-01-21 14:39:46","2025-01-21 23:21:46","15.6472","75.7756","14, Nori Road, Silchar 641390","Phone","Medium","Closed","49093000000157173","49093000000157077","32.05","Vitae repudiandae quaerat omnis quia cum adipisci quidem expedita.","false"
"49093000000157650","49093000000013007","2026-06-28 13:23:29:086","2026-06-28 13:23:29:086","FIR-2026-00393","49093000000153088","49093000000157227","49093000000157248","49093000000155089","49093000000153039","49093000000155020","1","2025-12-03 06:14:30","2025-12-03 13:25:30","13.5032","78.6281","26, Bumb Nagar, Motihari-998108","Emergency 112","Medium","Charge Sheet Filed","49093000000157197","49093000000157142","6.13","Velit odit culpa cum molestias iure voluptate corrupti dolorem velit quia facere.","true"
"49093000000157651","49093000000013007","2026-06-28 13:23:29:086","2026-06-28 13:23:29:086","FIR-2026-00394","49093000000153088","49093000000157224","49093000000157244","49093000000155093","49093000000153028","49093000000155011","1","2026-03-24 13:57:16","2026-03-25 00:23:16","15.0009","77.9061","82/008, Chadha Chowk, Saharanpur-673124","Walk-in","High","Closed","49093000000157102","49093000000157087","9.08","Dignissimos amet a a iusto optio animi dolorum nam voluptate quod illo.","false"
"49093000000157652","49093000000013007","2026-06-28 13:23:29:086","2026-06-28 13:23:29:086","FIR-2026-00395","49093000000153088","49093000000157229","49093000000157245","49093000000155087","49093000000153077","49093000000155036","1","2025-02-15 17:17:09","2025-02-16 00:07:09","12.1343","77.1838","74, Dhillon Path, Bhubaneswar-097948","Phone","Medium","Open","49093000000157039","49093000000157167","9.0","Esse numquam dolor soluta distinctio ipsa animi repudiandae ex autem maiores non minima.","false"
"49093000000157653","49093000000013007","2026-06-28 13:23:29:086","2026-06-28 13:23:29:086","FIR-2026-00396","49093000000153090","49093000000157230","49093000000157246","49093000000155085","49093000000153032","49093000000155026","1","2026-04-25 08:10:22","2026-04-25 13:19:22","12.1082","76.0077","258, Brar Path, Katni-623791","Online","Low","Charge Sheet Filed","49093000000157175","49093000000157203","67.69","Possimus amet laudantium porro dolores commodi provident beatae dolore id assumenda commodi doloribus praesentium in.","false"
"49093000000157654","49093000000013007","2026-06-28 13:23:29:086","2026-06-28 13:23:29:086","FIR-2026-00397","49093000000153093","49093000000157226","49093000000157245","49093000000155087","49093000000153034","49093000000155006","1","2024-12-12 03:00:01","2024-12-12 12:42:01","18.1266","75.5272","H.No. 978, Bahl Zila, Sangli-Miraj & Kupwad-306741","Walk-in","High","Charge Sheet Filed","49093000000157146","49093000000157045","86.46","Impedit fuga aperiam consequatur beatae autem voluptas qui quibusdam.","true"
"49093000000157655","49093000000013007","2026-06-28 13:23:29:087","2026-06-28 13:23:29:087","FIR-2026-00398","49093000000153089","49093000000157228","49093000000157250","49093000000155092","49093000000153062","49093000000155027","1","2024-07-28 04:10:48","2024-07-28 13:55:48","16.2468","77.6152","98, Grewal Zila, Agartala 530795","Phone","High","Charge Sheet Filed","49093000000157156","49093000000157056","19.22","Placeat reiciendis optio necessitatibus vitae fugit ut est rerum sed ipsa.","false"
"49093000000157656","49093000000013007","2026-06-28 13:23:29:087","2026-06-28 13:23:29:087","FIR-2026-00399","49093000000153095","49093000000157228","49093000000157250","49093000000155092","49093000000153064","49093000000155009","1","2025-10-21 20:57:40","2025-10-21 23:25:40","14.9557","77.785","H.No. 643, Borra Path, Nashik 609088","Phone","High","Charge Sheet Filed","49093000000157041","49093000000157039","80.49","Reiciendis voluptates perspiciatis ex fugit eius deleniti eos magni sunt pariatur.","true"
"49093000000157657","49093000000013007","2026-06-28 13:23:29:087","2026-06-28 13:23:29:087","FIR-2026-00400","49093000000153087","49093000000157233","49093000000157248","49093000000155085","49093000000153064","49093000000155006","1","2026-03-31 05:13:08","2026-03-31 06:17:08","17.6627","78.501","H.No. 26, Varma Path, Kavali-022638","Online","Critical","Closed","49093000000157069","49093000000157060","28.54","Facilis repellat aperiam laboriosam facilis maiores odit officia dolorem expedita deserunt.","true"
"49093000000157658","49093000000013007","2026-06-28 13:23:29:087","2026-06-28 13:23:29:087","FIR-2026-00401","49093000000153096","49093000000157228","49093000000157246","49093000000155086","49093000000153075","49093000000155024","1","2024-12-11 04:03:10","2024-12-11 10:29:10","16.8175","74.3657","H.No. 132, Goyal Marg, Thane 172550","Walk-in","High","Open","49093000000157046","49093000000157173","50.37","Quidem quidem distinctio blanditiis sapiente doloribus dolorem totam quia quae harum enim autem vel voluptatem minima.","false"
"49093000000157659","49093000000013007","2026-06-28 13:23:29:087","2026-06-28 13:23:29:087","FIR-2026-00402","49093000000153088","49093000000157229","49093000000157250","49093000000155085","49093000000153078","49093000000155033","1","2026-03-31 22:52:11","2026-04-01 01:02:11","12.1144","77.3148","802, Nayak Ganj, Farrukhabad 339218","Online","Medium","Under Investigation","49093000000157064","49093000000157174","85.74","Libero veniam quia modi non numquam officia vero unde doloremque doloremque autem optio voluptate illum.","true"
"49093000000157660","49093000000013007","2026-06-28 13:23:29:087","2026-06-28 13:23:29:087","FIR-2026-00403","49093000000153094","49093000000157230","49093000000157244","49093000000155084","49093000000153071","49093000000155015","1","2026-02-28 04:26:57","2026-02-28 08:49:57","14.8479","75.2363","H.No. 659, Bal Zila, Pune 783428","Online","Medium","Closed","49093000000157091","49093000000157201","10.93","Distinctio itaque molestias delectus exercitationem quasi quibusdam.","true"
"49093000000157661","49093000000013007","2026-06-28 13:23:29:087","2026-06-28 13:23:29:087","FIR-2026-00404","49093000000153088","49093000000157231","49093000000157246","49093000000155092","49093000000153033","49093000000155024","1","2025-09-13 16:28:16","2025-09-14 03:03:16","17.6929","77.6512","H.No. 27, Dixit, Rohtak-900376","Phone","Critical","Open","49093000000157097","49093000000157033","21.84","Voluptatum amet dolor distinctio aspernatur sint harum accusantium magnam corporis voluptas qui quo explicabo.","true"
"49093000000157662","49093000000013007","2026-06-28 13:23:29:087","2026-06-28 13:23:29:087","FIR-2026-00405","49093000000153093","49093000000157228","49093000000157247","49093000000155093","49093000000153041","49093000000155031","1","2024-11-25 04:31:49","2024-11-25 08:36:49","15.9603","78.0137","964, Karnik Circle, Bettiah 896858","Online","Medium","Under Investigation","49093000000157209","49093000000157125","51.44","Autem et natus ipsam tempora quasi commodi similique odio quos non provident deserunt.","false"
"49093000000157663","49093000000013007","2026-06-28 13:23:29:087","2026-06-28 13:23:29:087","FIR-2026-00406","49093000000153088","49093000000157226","49093000000157245","49093000000155093","49093000000153023","49093000000155012","1","2024-08-20 00:24:05","2024-08-20 07:29:05","14.0107","76.9426","86, More Zila, New Delhi 358750","Phone","Critical","Charge Sheet Filed","49093000000157030","49093000000157155","25.35","Tenetur laudantium quis aperiam a rem excepturi ipsam vero vitae odit explicabo sint voluptatum commodi non.","true"
"49093000000157664","49093000000013007","2026-06-28 13:23:29:087","2026-06-28 13:23:29:087","FIR-2026-00407","49093000000153091","49093000000157228","49093000000157249","49093000000155087","49093000000153041","49093000000155015","1","2025-11-04 15:07:16","2025-11-04 22:21:16","16.2665","77.7114","53/703, Reddy Chowk, Ballia-081365","Phone","High","Closed","49093000000157131","49093000000157084","73.83","Placeat debitis deserunt voluptates quo pariatur odio id nisi quia ad dicta.","false"
"49093000000157665","49093000000013007","2026-06-28 13:23:29:087","2026-06-28 13:23:29:087","FIR-2026-00408","49093000000153093","49093000000157224","49093000000157250","49093000000155090","49093000000153061","49093000000155009","1","2026-01-04 03:22:07","2026-01-04 09:23:07","16.7234","74.4928","H.No. 601, Lalla, Howrah 708569","Online","Medium","Open","49093000000157089","49093000000157076","39.32","Fuga ex nihil voluptate aut rerum perferendis qui perferendis porro vel eius dolor maiores amet odio.","true"
"49093000000157666","49093000000013007","2026-06-28 13:23:29:088","2026-06-28 13:23:29:088","FIR-2026-00409","49093000000153094","49093000000157225","49093000000157250","49093000000155088","49093000000153053","49093000000155017","1","2024-10-11 00:11:05","2024-10-11 02:41:05","13.1123","78.6655","81, Khurana Zila, Warangal 163867","Emergency 112","Low","Under Investigation","49093000000157192","49093000000157109","8.17","Suscipit commodi blanditiis illum hic a magnam.","false"
"49093000000157667","49093000000013007","2026-06-28 13:23:29:088","2026-06-28 13:23:29:088","FIR-2026-00410","49093000000153089","49093000000157230","49093000000157246","49093000000155086","49093000000153046","49093000000155023","1","2024-08-30 17:13:35","2024-08-31 00:42:35","13.6496","76.6499","33, Savant Circle, Etawah 120238","Phone","High","Charge Sheet Filed","49093000000157030","49093000000157155","6.53","Incidunt quos libero asperiores sint beatae explicabo quas tempora quia voluptates consequuntur assumenda animi.","true"
"49093000000157668","49093000000013007","2026-06-28 13:23:29:088","2026-06-28 13:23:29:088","FIR-2026-00411","49093000000153094","49093000000157230","49093000000157243","49093000000155090","49093000000153062","49093000000155036","1","2026-05-01 06:18:07","2026-05-01 11:50:07","14.3791","75.5712","25/69, Dugal Ganj, Naihati-505393","Phone","High","Charge Sheet Filed","49093000000157139","49093000000157110","88.73","Eos assumenda quaerat deserunt voluptatibus quisquam fugit similique quas sequi enim culpa voluptas.","false"
"49093000000157669","49093000000013007","2026-06-28 13:23:29:088","2026-06-28 13:23:29:088","FIR-2026-00412","49093000000153089","49093000000157226","49093000000157243","49093000000155089","49093000000153043","49093000000155031","1","2026-01-16 04:38:26","2026-01-16 08:15:26","16.4507","74.514","630, Badami Nagar, Bhind-379353","Walk-in","High","Open","49093000000157061","49093000000157147","37.82","Debitis illo officia quidem fugit praesentium facilis labore.","false"
"49093000000157670","49093000000013007","2026-06-28 13:23:29:088","2026-06-28 13:23:29:088","FIR-2026-00413","49093000000153092","49093000000157227","49093000000157248","49093000000155084","49093000000153030","49093000000155025","1","2024-12-28 07:37:12","2024-12-28 17:51:12","18.4736","77.2533","H.No. 470, Mangat Road, Aurangabad 862471","Online","Medium","Charge Sheet Filed","49093000000157211","49093000000157047","17.98","Commodi tempore voluptas ducimus nihil quos omnis earum.","true"
"49093000000157671","49093000000013007","2026-06-28 13:23:29:088","2026-06-28 13:23:29:088","FIR-2026-00414","49093000000153094","49093000000157229","49093000000157247","49093000000155087","49093000000153049","49093000000155006","1","2024-11-23 14:24:09","2024-11-23 23:54:09","13.0373","77.2067","H.No. 42, Mannan Ganj, Bhimavaram 258769","Walk-in","Critical","Under Investigation","49093000000157138","49093000000157076","17.05","Ratione in sit eaque tempora in fugit.","false"
"49093000000157672","49093000000013007","2026-06-28 13:23:29:088","2026-06-28 13:23:29:088","FIR-2026-00415","49093000000153095","49093000000157228","49093000000157250","49093000000155086","49093000000153066","49093000000155010","1","2025-02-15 15:11:13","2025-02-15 18:29:13","14.771","76.8413","99/737, Brahmbhatt Street, Giridih-108769","Online","High","Charge Sheet Filed","49093000000157201","49093000000157057","81.13","Dolore a aut similique vel impedit vitae dignissimos officiis porro alias.","true"
"49093000000157673","49093000000013007","2026-06-28 13:23:29:088","2026-06-28 13:23:29:088","FIR-2026-00416","49093000000153094","49093000000157233","49093000000157246","49093000000155088","49093000000153024","49093000000155036","1","2026-05-18 17:31:35","2026-05-18 23:57:35","13.9477","76.5134","19/58, Brahmbhatt Nagar, Kadapa 371066","Phone","Medium","Charge Sheet Filed","49093000000157046","49093000000157117","16.5","Maxime explicabo fuga occaecati odit molestias accusamus consequuntur molestiae ducimus quidem eligendi dignissimos labore.","false"
"49093000000157674","49093000000013007","2026-06-28 13:23:29:088","2026-06-28 13:23:29:088","FIR-2026-00417","49093000000153095","49093000000157225","49093000000157247","49093000000155093","49093000000153053","49093000000155030","1","2025-04-13 02:32:09","2025-04-13 07:55:09","11.5613","78.5327","516, Kari Nagar, Katihar-070574","Online","Medium","Closed","49093000000157087","49093000000157071","93.04","Repudiandae eos accusantium ipsa ut aliquam enim omnis earum voluptates blanditiis vel dignissimos dolores consectetur maiores.","false"
"49093000000157675","49093000000013007","2026-06-28 13:23:29:088","2026-06-28 13:23:29:088","FIR-2026-00418","49093000000153089","49093000000157226","49093000000157243","49093000000155084","49093000000153066","49093000000155013","1","2024-12-19 06:45:54","2024-12-19 17:00:54","15.2275","74.2318","971, Buch, Raiganj 073097","Emergency 112","Low","Charge Sheet Filed","49093000000157110","49093000000157196","81.17","Perferendis repellendus beatae accusamus accusamus quasi architecto illo quae unde voluptatum adipisci tempore molestiae quaerat.","true"
"49093000000157676","49093000000013007","2026-06-28 13:23:29:088","2026-06-28 13:23:29:088","FIR-2026-00419","49093000000153095","49093000000157232","49093000000157249","49093000000155086","49093000000153020","49093000000155015","1","2025-07-29 11:31:41","2025-07-29 17:40:41","16.6004","74.9017","85/478, Biswas Ganj, Serampore-925740","Phone","Medium","Charge Sheet Filed","49093000000157141","49093000000157099","74.96","Iusto occaecati mollitia eius deleniti voluptatem fuga aliquam incidunt inventore porro.","false"
"49093000000157677","49093000000013007","2026-06-28 13:23:29:088","2026-06-28 13:23:29:088","FIR-2026-00420","49093000000153091","49093000000157224","49093000000157242","49093000000155086","49093000000153052","49093000000155007","1","2026-01-08 01:59:53","2026-01-08 09:45:53","15.683","78.4312","65/79, Dhillon Marg, Kavali 261185","Online","Low","Open","49093000000157096","49093000000157113","31.9","Ab minima illo a debitis recusandae culpa.","false"
"49093000000157678","49093000000013007","2026-06-28 13:23:29:088","2026-06-28 13:23:29:088","FIR-2026-00421","49093000000153091","49093000000157227","49093000000157243","49093000000155092","49093000000153029","49093000000155029","1","2026-06-08 11:28:00","2026-06-08 22:15:00","13.6998","74.9196","43/68, Lad Chowk, Junagadh-706862","Walk-in","Critical","Closed","49093000000157044","49093000000157047","54.53","Harum a porro repellat distinctio qui rem qui.","false"
"49093000000157679","49093000000013007","2026-06-28 13:23:29:088","2026-06-28 13:23:29:088","FIR-2026-00422","49093000000153087","49093000000157224","49093000000157250","49093000000155089","49093000000153063","49093000000155031","1","2025-03-13 23:45:02","2025-03-14 05:53:02","14.4609","75.0572","H.No. 75, Dass Ganj, Naihati 455526","Online","Critical","Under Investigation","49093000000157045","49093000000157128","25.23","Asperiores vel et repellat occaecati ex saepe earum sequi numquam porro voluptatem libero.","true"
"49093000000157680","49093000000013007","2026-06-28 13:23:29:089","2026-06-28 13:23:29:089","FIR-2026-00423","49093000000153093","49093000000157230","49093000000157250","49093000000155084","49093000000153067","49093000000155008","1","2025-08-05 09:28:31","2025-08-05 20:07:31","17.6574","78.4613","H.No. 916, Arora Road, Nagercoil 489335","Emergency 112","Critical","Closed","49093000000157044","49093000000157122","42.74","Nemo a asperiores vel aut accusantium pariatur voluptate dolor laborum pariatur a.","false"
"49093000000157681","49093000000013007","2026-06-28 13:23:29:089","2026-06-28 13:23:29:089","FIR-2026-00424","49093000000153092","49093000000157224","49093000000157250","49093000000155088","49093000000153056","49093000000155028","1","2025-07-21 12:26:33","2025-07-21 19:52:33","17.4309","76.5322","735, Prasad Nagar, Sultan Pur Majra-967233","Phone","Critical","Open","49093000000157035","49093000000157059","56.19","Id tempora similique itaque dolorum enim occaecati facilis nisi beatae ab veritatis.","true"
"49093000000157682","49093000000013007","2026-06-28 13:23:29:089","2026-06-28 13:23:29:089","FIR-2026-00425","49093000000153089","49093000000157227","49093000000157248","49093000000155084","49093000000153021","49093000000155021","1","2026-01-31 01:55:30","2026-01-31 12:25:30","18.119","78.2543","17/63, Oak Zila, Motihari 245832","Online","High","Charge Sheet Filed","49093000000157094","49093000000157150","43.22","Necessitatibus tenetur exercitationem cumque quos nostrum at.","false"
"49093000000157683","49093000000013007","2026-06-28 13:23:29:089","2026-06-28 13:23:29:089","FIR-2026-00426","49093000000153096","49093000000157229","49093000000157242","49093000000155084","49093000000153075","49093000000155006","1","2024-08-15 21:56:00","2024-08-16 06:11:00","13.0168","74.4415","880, Rau Road, Anantapur-357513","Phone","Medium","Charge Sheet Filed","49093000000157136","49093000000157164","8.95","Fugiat est ducimus inventore cum ducimus eos corporis laboriosam commodi.","true"
