"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","accused_rowid","arrest_type","arrest_datetime","arrest_location","arresting_officer_rowid","remarks"
"49093000000164742","49093000000013007","2026-06-28 14:03:59:452","2026-06-28 14:03:59:452","49093000000157601","49093000000164209","Arrest","2024-07-09 00:35:54","Ongole","49093000000157106","Reprehenderit possimus iusto dolore doloribus iure vitae dolores voluptates dolor ad amet."
"49093000000164743","49093000000013007","2026-06-28 14:03:59:452","2026-06-28 14:03:59:452","49093000000157601","49093000000164210","Surrender","2025-10-23 06:27:22","South Dumdum","49093000000157198","Veniam officia voluptates incidunt quam delectus recusandae non corporis necessitatibus nesciunt."
"49093000000164744","49093000000013007","2026-06-28 14:03:59:452","2026-06-28 14:03:59:452","49093000000157604","49093000000164211","Surrender","2026-03-11 15:24:19","Miryalaguda","49093000000157073","Blanditiis aliquam iure fugit cumque temporibus dolores blanditiis doloribus."
"49093000000164745","49093000000013007","2026-06-28 14:03:59:452","2026-06-28 14:03:59:452","49093000000157604","49093000000164212","Arrest","2026-02-11 11:20:59","Rewa","49093000000157089","Fugiat voluptate facilis labore incidunt delectus nihil labore iusto."
"49093000000164746","49093000000013007","2026-06-28 14:03:59:452","2026-06-28 14:03:59:452","49093000000157606","49093000000164213","Arrest","2026-06-14 13:09:18","Noida","49093000000157036","Iure perspiciatis laboriosam fuga voluptatem laborum numquam ratione est unde."
"49093000000164747","49093000000013007","2026-06-28 14:03:59:452","2026-06-28 14:03:59:452","49093000000157606","49093000000164214","Surrender","2026-01-07 09:53:05","Machilipatnam","49093000000157085","Eaque inventore quis accusamus esse voluptatibus."
"49093000000164748","49093000000013007","2026-06-28 14:03:59:452","2026-06-28 14:03:59:452","49093000000157608","49093000000164215","Preventive Arrest","2025-10-29 13:04:15","Jabalpur","49093000000157062","Possimus corrupti et provident impedit earum deleniti assumenda quidem aperiam."
"49093000000164749","49093000000013007","2026-06-28 14:03:59:452","2026-06-28 14:03:59:452","49093000000157610","49093000000164216","Surrender","2026-03-16 04:01:12","Adoni","49093000000157149","Facere vitae labore quia reprehenderit quisquam perspiciatis sit doloribus itaque."
"49093000000164750","49093000000013007","2026-06-28 14:03:59:452","2026-06-28 14:03:59:452","49093000000157611","49093000000164217","Surrender","2026-02-23 14:31:39","Mangalore","49093000000157140","Ad laboriosam enim adipisci iusto ea nobis porro quidem distinctio."
"49093000000164751","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157613","49093000000164218","Surrender","2026-02-19 23:53:12","Sonipat","49093000000157193","Eius nam dolorum praesentium dolor temporibus corrupti saepe."
"49093000000164752","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157613","49093000000164219","Surrender","2024-11-05 09:13:56","Kalyan-Dombivli","49093000000157087","Debitis aliquam alias perspiciatis a dolor."
"49093000000164753","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157614","49093000000164220","Surrender","2025-09-29 07:09:53","Bhimavaram","49093000000157198","Blanditiis laboriosam ab ducimus debitis cumque aliquid temporibus cupiditate esse facilis."
"49093000000164754","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157614","49093000000164221","Preventive Arrest","2025-03-18 11:11:07","Durgapur","49093000000157089","Inventore totam maiores dicta harum repellat voluptate."
"49093000000164755","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157615","49093000000164222","Surrender","2024-12-16 02:15:58","Bhiwandi","49093000000157044","Fuga repudiandae odio laboriosam recusandae dignissimos quas odit rerum aliquam repellendus quibusdam neque."
"49093000000164756","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157615","49093000000164223","Arrest","2026-05-10 17:31:35","Ghaziabad","49093000000157194","Quasi possimus sit sapiente nemo minus vel mollitia exercitationem quas maxime animi culpa."
"49093000000164757","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157616","49093000000164224","Arrest","2025-01-19 01:37:10","Jabalpur","49093000000157197","Ut aperiam veritatis ullam occaecati nihil."
"49093000000164758","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157617","49093000000164225","Surrender","2025-02-18 05:58:47","Panipat","49093000000157065","Et similique corrupti odio incidunt corporis soluta ea blanditiis quidem molestias dignissimos facilis."
"49093000000164759","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157617","49093000000164226","Arrest","2025-05-13 02:34:33","Jamshedpur","49093000000157195","Ipsum ex quibusdam magni molestiae inventore at nemo et in veniam."
"49093000000164760","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157619","49093000000164227","Arrest","2025-06-15 05:42:37","Gopalpur","49093000000157213","Molestiae nobis nisi inventore facere at atque numquam mollitia."
"49093000000164761","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157621","49093000000164228","Arrest","2024-09-14 00:40:45","Alwar","49093000000157169","Quia illo molestias alias repellat delectus vitae distinctio ipsa magni cum autem voluptates."
"49093000000164762","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157621","49093000000164229","Preventive Arrest","2024-11-20 15:52:48","Varanasi","49093000000157071","Quis amet unde doloremque repellat nobis amet voluptate doloremque."
"49093000000164763","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157624","49093000000164230","Surrender","2025-07-05 08:42:12","Pondicherry","49093000000157183","Id tempora voluptatum incidunt corporis accusamus rerum omnis."
"49093000000164764","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157625","49093000000164231","Arrest","2025-03-29 14:21:48","Fatehpur","49093000000157036","Doloremque adipisci error tenetur inventore occaecati corporis dolorum id occaecati deleniti dolor architecto."
"49093000000164765","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157625","49093000000164232","Arrest","2025-10-04 17:48:01","Nandyal","49093000000157100","Non ex quae voluptates facere voluptate consequatur pariatur iure provident aliquam placeat."
"49093000000164766","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157629","49093000000164233","Arrest","2024-07-02 12:54:15","Gudivada","49093000000157095","Amet ducimus omnis amet dolorem voluptates eaque aliquid ullam totam a perspiciatis."
"49093000000164767","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157629","49093000000164234","Surrender","2025-09-29 09:39:58","Dindigul","49093000000157140","Quod reprehenderit delectus tempore porro quod quo est ex odio nobis occaecati."
"49093000000164768","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157630","49093000000164235","Surrender","2025-07-16 01:57:59","Machilipatnam","49093000000157079","Quos vero facilis doloremque quasi fuga facilis saepe quod."
"49093000000164769","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157630","49093000000164236","Surrender","2024-07-27 09:01:22","Eluru","49093000000157184","Labore ratione eius voluptate maxime necessitatibus quam necessitatibus commodi."
"49093000000164770","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157631","49093000000164237","Surrender","2024-08-16 07:22:03","Muzaffarpur","49093000000157079","Laboriosam beatae minus ratione possimus nulla."
"49093000000164771","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157632","49093000000164238","Surrender","2024-08-08 16:00:14","Haridwar","49093000000157037","Omnis voluptatibus praesentium qui est consequatur possimus placeat tenetur."
"49093000000164772","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157633","49093000000164239","Surrender","2026-05-27 13:47:49","Saharanpur","49093000000157196","Eos magnam eos deleniti necessitatibus eligendi."
"49093000000164773","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157634","49093000000164240","Arrest","2026-05-29 21:51:27","Kishanganj","49093000000157033","Dolorum architecto velit exercitationem mollitia quisquam laborum."
"49093000000164774","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157638","49093000000164241","Preventive Arrest","2026-06-11 11:45:15","Agartala","49093000000157067","Ex eum dolores eveniet illum totam culpa maxime suscipit eveniet modi."
"49093000000164775","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157638","49093000000164242","Surrender","2025-10-18 23:57:36","Madanapalle","49093000000157112","Blanditiis enim accusamus maxime eligendi quo."
"49093000000164776","49093000000013007","2026-06-28 14:03:59:453","2026-06-28 14:03:59:453","49093000000157640","49093000000164243","Preventive Arrest","2024-12-02 16:09:51","Medininagar","49093000000157193","Vel totam hic impedit maxime molestiae."
"49093000000164777","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157640","49093000000164244","Surrender","2026-04-09 06:44:53","Saharanpur","49093000000157137","Nam vero dolorem numquam quibusdam nihil necessitatibus debitis rem."
"49093000000164778","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157642","49093000000164245","Preventive Arrest","2024-12-10 17:14:36","Bhilwara","49093000000157033","Accusantium nemo placeat explicabo ea aut omnis blanditiis eos fuga repudiandae."
"49093000000164779","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157644","49093000000164246","Surrender","2026-01-25 13:41:44","Delhi","49093000000157061","Animi quisquam voluptatum accusantium ad natus aperiam nostrum unde a repudiandae maiores."
"49093000000164780","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157644","49093000000164247","Arrest","2025-10-04 22:14:13","Jehanabad","49093000000157084","Odit ducimus a alias impedit enim sit modi nisi magnam."
"49093000000164781","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157645","49093000000164248","Arrest","2026-05-06 06:24:23","Ghaziabad","49093000000157206","Autem quasi laborum adipisci voluptates est eaque quo."
"49093000000164782","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157646","49093000000164249","Preventive Arrest","2024-10-19 11:50:31","Aizawl","49093000000157053","Facere minus cum magnam minus quas facere temporibus molestias atque voluptatum optio unde."
"49093000000164783","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157646","49093000000164250","Arrest","2026-05-25 05:20:21","Tinsukia","49093000000157176","Porro cumque quisquam nemo ex maiores molestias inventore inventore assumenda enim sequi consectetur."
"49093000000164784","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157648","49093000000164251","Arrest","2025-08-17 11:41:32","Dindigul","49093000000157093","Minima velit nisi non mollitia architecto."
"49093000000164785","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157651","49093000000164252","Preventive Arrest","2024-09-04 03:07:49","Bikaner","49093000000157053","Assumenda facere laboriosam molestias amet ex esse sunt doloremque minima unde."
"49093000000164786","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157651","49093000000164253","Arrest","2025-09-03 07:48:28","Amroha","49093000000157036","Voluptates odio dolorum quidem quae at eaque officiis nesciunt."
"49093000000164787","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157652","49093000000164254","Arrest","2024-09-29 13:53:25","Panvel","49093000000157176","Omnis atque est numquam minima fuga consectetur dicta."
"49093000000164788","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157653","49093000000164255","Arrest","2025-12-20 23:57:27","Patiala","49093000000157039","Saepe aspernatur magni dolorum doloribus tempore vel maxime adipisci placeat."
"49093000000164789","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157654","49093000000164256","Arrest","2025-09-01 09:51:31","Anand","49093000000157042","Repellendus tempore nam neque hic commodi distinctio."
"49093000000164790","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157654","49093000000164257","Surrender","2024-09-04 02:57:37","Buxar","49093000000157136","Libero aperiam numquam earum eligendi commodi totam laudantium laborum at unde delectus aut."
"49093000000164791","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157655","49093000000164258","Arrest","2025-10-28 02:46:43","Kottayam","49093000000157195","Saepe voluptate vero rerum quibusdam ipsum id explicabo impedit."
"49093000000164792","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157656","49093000000164259","Arrest","2025-06-17 14:17:43","Gulbarga","49093000000157162","Dolor quidem ad ea consequuntur illo non sint necessitatibus aspernatur."
"49093000000164793","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157657","49093000000164260","Arrest","2024-11-27 12:54:49","Nadiad","49093000000157208","Fuga inventore tempore laborum laborum officia quia facilis magni repudiandae inventore."
"49093000000164794","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157658","49093000000164261","Arrest","2025-09-16 18:37:05","Bulandshahr","49093000000157115","Libero velit minima ipsum provident ab vel."
"49093000000164795","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157658","49093000000164262","Surrender","2025-03-15 07:17:42","Gandhinagar","49093000000157178","Laudantium quam dolor unde suscipit magni magni aliquid."
"49093000000164796","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157659","49093000000164263","Preventive Arrest","2025-01-05 07:05:55","Mirzapur","49093000000157140","Libero ab molestias dolorem nemo sapiente facilis quia praesentium voluptatibus reprehenderit repudiandae quisquam vitae."
"49093000000164797","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157660","49093000000164264","Preventive Arrest","2025-12-02 06:36:23","Udupi","49093000000157150","Non cum perferendis harum veritatis vel molestias."
"49093000000164798","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157660","49093000000164265","Surrender","2024-11-06 20:52:04","Patiala","49093000000157094","Illum eum pariatur vel iusto aperiam fugiat soluta aperiam praesentium dicta perferendis nostrum."
"49093000000164799","49093000000013007","2026-06-28 14:03:59:454","2026-06-28 14:03:59:454","49093000000157661","49093000000164266","Preventive Arrest","2026-05-01 15:01:14","Asansol","49093000000157039","Voluptatibus quod aperiam nobis alias pariatur voluptatibus vitae deleniti natus architecto soluta omnis."
"49093000000164800","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157662","49093000000164267","Preventive Arrest","2025-06-05 11:40:28","Akola","49093000000157031","Molestias maxime iure minima atque porro et maxime eius velit sunt."
"49093000000164801","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157662","49093000000164268","Preventive Arrest","2026-02-03 23:10:38","Mirzapur","49093000000157074","Voluptas ullam commodi nobis magnam enim voluptatibus assumenda cum tempore."
"49093000000164802","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157663","49093000000164269","Surrender","2026-02-19 18:10:01","Ranchi","49093000000157211","Aliquid voluptates neque ipsum fugit odio ea voluptatem."
"49093000000164803","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157663","49093000000164270","Surrender","2026-03-30 10:18:42","Buxar","49093000000157057","Dolorum nesciunt molestiae officiis laudantium optio molestiae reiciendis quo voluptate porro eos quibusdam."
"49093000000164804","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157664","49093000000164271","Arrest","2025-03-21 15:18:32","Tiruvottiyur","49093000000157161","Labore ipsum odit pariatur praesentium accusantium expedita delectus fuga consequatur laboriosam."
"49093000000164805","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157664","49093000000164272","Arrest","2025-11-29 22:48:21","Hospet","49093000000157105","Illo dolorum aperiam qui consequuntur quae earum maxime."
"49093000000164806","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157665","49093000000164273","Arrest","2025-05-29 01:04:16","Khammam","49093000000157161","Possimus molestiae debitis error maiores unde blanditiis necessitatibus quas consequatur esse."
"49093000000164807","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157665","49093000000164274","Preventive Arrest","2024-08-26 04:50:28","Nellore","49093000000157174","Tempora unde vero minima aliquam fugit est."
"49093000000164808","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157666","49093000000164275","Preventive Arrest","2025-05-14 12:39:11","Panihati","49093000000157212","Nostrum dicta sequi quos asperiores et eligendi."
"49093000000164809","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157670","49093000000164276","Preventive Arrest","2024-11-20 11:03:33","Srikakulam","49093000000157151","Sint labore dignissimos cupiditate temporibus quisquam corrupti a dolores quae iusto non."
"49093000000164810","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157670","49093000000164277","Surrender","2024-07-10 15:10:38","Shimoga","49093000000157032","Dignissimos necessitatibus soluta nemo rerum modi ab occaecati iusto architecto aut aliquid."
"49093000000164811","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157671","49093000000164278","Preventive Arrest","2024-12-30 01:59:58","Tadipatri","49093000000157104","Consequatur quia impedit amet ut possimus possimus commodi blanditiis sed ipsam corporis."
"49093000000164812","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157672","49093000000164279","Surrender","2025-05-03 07:33:13","Phagwara","49093000000157073","Cum et laboriosam vel modi pariatur veniam."
"49093000000164813","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157675","49093000000164280","Surrender","2025-10-17 05:20:05","Solapur","49093000000157085","Quam explicabo eligendi voluptate adipisci molestiae quod ullam."
"49093000000164814","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157678","49093000000164281","Preventive Arrest","2025-07-12 00:38:54","Sri Ganganagar","49093000000157040","Saepe dignissimos dolorem reiciendis dolor nam maxime eos minima."
"49093000000164815","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157678","49093000000164282","Preventive Arrest","2026-04-10 17:28:17","Deoghar","49093000000157207","Possimus atque nulla quisquam aspernatur quam dicta quos."
"49093000000164816","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157679","49093000000164283","Preventive Arrest","2025-09-11 22:57:28","Sultan Pur Majra","49093000000157107","Maxime eum beatae nulla rem perspiciatis magni natus."
"49093000000164817","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157680","49093000000164284","Surrender","2026-04-23 20:35:18","Begusarai","49093000000157055","Eveniet voluptates quisquam totam placeat minus optio amet."
"49093000000164818","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157680","49093000000164285","Surrender","2026-04-17 03:06:57","Katihar","49093000000157047","Nam libero perspiciatis quas itaque molestias eius porro eius animi laborum placeat iste."
"49093000000164819","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157681","49093000000164286","Arrest","2024-10-08 03:19:27","Bangalore","49093000000157186","Quod aliquid occaecati consequuntur perspiciatis ut quas ipsum quas minima voluptatibus quia corporis officiis."
"49093000000164820","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157684","49093000000164287","Preventive Arrest","2025-11-05 05:17:17","Durg","49093000000157085","Ipsa asperiores veniam vitae fuga explicabo ducimus deserunt."
"49093000000164821","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157685","49093000000164288","Preventive Arrest","2025-02-07 18:35:27","Siliguri","49093000000157080","Quam necessitatibus dignissimos excepturi ad impedit corporis doloremque quia harum architecto consequuntur."
"49093000000164822","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157685","49093000000164289","Preventive Arrest","2024-07-10 07:53:13","Ozhukarai","49093000000157130","Explicabo aut vel itaque quibusdam dicta deleniti quis ad."
"49093000000164823","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157686","49093000000164290","Surrender","2025-08-20 06:12:45","Chandigarh","49093000000157146","Voluptates est quaerat iste nulla et assumenda iure."
"49093000000164824","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157686","49093000000164291","Arrest","2024-10-25 22:40:59","Aligarh","49093000000157179","Neque dolorem nulla inventore sapiente sapiente similique veniam."
"49093000000164825","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157687","49093000000164292","Surrender","2025-08-11 05:33:25","Nashik","49093000000157130","Dolores nam debitis quas in quidem enim doloribus similique nostrum ratione corrupti maiores."
"49093000000164826","49093000000013007","2026-06-28 14:03:59:455","2026-06-28 14:03:59:455","49093000000157689","49093000000164293","Arrest","2024-08-29 05:01:15","Ludhiana","49093000000157070","Illo enim doloremque quo nemo amet laudantium eum."
"49093000000164827","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157689","49093000000164294","Surrender","2024-07-18 02:08:37","Tumkur","49093000000157125","Eum itaque perspiciatis saepe quae neque."
"49093000000164828","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157690","49093000000164295","Preventive Arrest","2025-02-05 23:11:43","Bardhaman","49093000000157066","Non vel delectus et alias voluptatem quisquam numquam hic iste perspiciatis."
"49093000000164829","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157691","49093000000164296","Surrender","2025-01-08 04:58:28","Dhule","49093000000157208","Magnam perferendis laborum saepe molestias reiciendis saepe repellat temporibus similique."
"49093000000164830","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157691","49093000000164297","Preventive Arrest","2025-10-07 16:23:04","Jamnagar","49093000000157087","Ipsum deserunt nesciunt illum eos quaerat officia nostrum voluptatibus adipisci inventore."
"49093000000164831","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157692","49093000000164298","Preventive Arrest","2025-01-11 02:35:14","Ahmedabad","49093000000157186","Facere cupiditate accusantium sapiente ratione nisi."
"49093000000164832","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157692","49093000000164299","Arrest","2026-06-11 04:21:38","Serampore","49093000000157191","Suscipit quisquam natus quas ex quas deserunt dolore minima explicabo."
"49093000000164833","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157693","49093000000164300","Preventive Arrest","2026-05-14 05:26:00","Hosur","49093000000157150","Suscipit unde minima fuga laboriosam voluptas esse voluptatibus."
"49093000000164834","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157693","49093000000164301","Arrest","2026-03-21 02:11:57","Jalandhar","49093000000157151","Iusto nisi quibusdam provident odio similique fuga et."
"49093000000164835","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157695","49093000000164302","Arrest","2025-10-13 14:38:59","Raiganj","49093000000157122","Accusamus adipisci porro alias numquam harum sequi tempore id unde rem praesentium."
"49093000000164836","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157695","49093000000164303","Preventive Arrest","2025-08-16 16:36:16","Khora","49093000000157101","Vero rerum natus assumenda nemo similique nisi recusandae eveniet quas."
"49093000000164837","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157696","49093000000164304","Arrest","2024-08-07 14:38:09","Delhi","49093000000157138","Quae unde nihil consectetur impedit assumenda quae hic."
"49093000000164838","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157696","49093000000164305","Arrest","2025-10-10 11:07:20","Kulti","49093000000157155","Distinctio amet modi dolor eligendi architecto asperiores praesentium voluptatum voluptatum labore necessitatibus occaecati."
"49093000000164839","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157698","49093000000164306","Preventive Arrest","2024-11-08 08:09:23","Rohtak","49093000000157065","Officia a tenetur cum cumque occaecati enim ducimus cum similique pariatur magnam."
"49093000000164840","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157698","49093000000164307","Preventive Arrest","2025-03-24 22:14:10","Yamunanagar","49093000000157081","Voluptates accusamus in perspiciatis explicabo architecto aspernatur explicabo illo."
"49093000000164841","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157700","49093000000164308","Preventive Arrest","2024-08-22 00:47:20","Gandhidham","49093000000157208","Quisquam exercitationem nam praesentium voluptatum quidem tenetur adipisci vel illo veritatis minus."
"49093000000164842","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157701","49093000000164309","Surrender","2025-10-30 10:53:17","Ahmedabad","49093000000157125","Adipisci voluptas debitis voluptatibus et rerum repudiandae perferendis laboriosam ratione amet."
"49093000000164843","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157701","49093000000164310","Preventive Arrest","2025-08-30 11:33:34","Thoothukudi","49093000000157124","Libero id architecto nam commodi voluptatum impedit dolorum aliquam repellendus maiores amet."
"49093000000164844","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157702","49093000000164311","Preventive Arrest","2025-02-13 04:44:46","Jalgaon","49093000000157065","Ipsam aliquid vel fugit praesentium repudiandae."
"49093000000164845","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157704","49093000000164312","Arrest","2025-03-02 21:57:47","Panvel","49093000000157165","Explicabo accusamus rem provident ullam error consectetur optio dolorem."
"49093000000164846","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157704","49093000000164313","Surrender","2026-02-22 02:17:33","Anantapur","49093000000157071","Libero amet fuga pariatur autem sed suscipit sapiente."
"49093000000164847","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157706","49093000000164314","Arrest","2024-08-22 09:11:36","Agartala","49093000000157121","Molestiae impedit laboriosam quo earum quibusdam non quaerat et cum inventore totam illum excepturi."
"49093000000164848","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157706","49093000000164315","Surrender","2025-08-29 16:24:19","Sambhal","49093000000157048","Adipisci cum reiciendis cum fugit molestiae impedit doloribus."
"49093000000164849","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157707","49093000000164316","Surrender","2026-01-30 10:31:23","Bangalore","49093000000157033","Veniam laudantium aliquid doloremque recusandae accusantium alias ipsum."
"49093000000164850","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157708","49093000000164317","Preventive Arrest","2025-05-14 04:05:28","Jaipur","49093000000157139","Iusto impedit doloremque a eaque deleniti quis iure."
"49093000000164851","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157709","49093000000164318","Arrest","2025-02-24 04:57:14","Bhiwani","49093000000157118","Quae harum id repellendus vitae voluptatem quos quasi autem asperiores."
"49093000000164852","49093000000013007","2026-06-28 14:03:59:456","2026-06-28 14:03:59:456","49093000000157709","49093000000164319","Preventive Arrest","2026-05-02 11:42:39","Hapur","49093000000157077","Temporibus nesciunt rerum cupiditate voluptas consequatur neque quisquam minus quidem odio."
