"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","victim_name","gender","age","phone","email","aadhaar_number","address","occupation","injury_details","statement","is_primary"
"49093000000155715","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157657","Lohit Rege","Male","36","2977544611","hemanginibail@example.org","409782024266","628, Sibal Marg, Buxar-914930","Teacher","Psychological trauma","Autem dolorem totam sequi reprehenderit perferendis ea rem saepe itaque vitae consectetur eveniet numquam nulla est esse quo ipsam vero.","true"
"49093000000155716","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157658","Sara Rout","Female","45","2553921755","sarthak40@example.net","351352819609","H.No. 82, Naidu Ganj, Srikakulam 307763","Doctor","No physical injury","Tempore cumque eaque consectetur tempora tempore ea architecto culpa similique aspernatur consequatur saepe animi harum error natus.","true"
"49093000000155717","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157659","Hredhaan Balay","Male","68","5624986223","datebrijesh@example.org","820764437724","706, Baral Circle, Jodhpur 308460","Business","Serious injuries","Autem explicabo eaque sunt occaecati velit aliquid enim provident temporibus enim commodi nisi ab corrupti voluptas dignissimos.","true"
"49093000000155718","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157659","Upma Prasad","Female","74","4948688148","amairachar@example.net","469547260010","378, Menon Marg, Bhopal-947920","Farmer","Hospitalized","Ad dolore soluta ex aliquam beatae inventore dolores facilis deleniti quia earum expedita praesentium corporis labore sequi delectus veritatis totam minima.","false"
"49093000000155719","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157660","Isha Chaudhuri","Female","51","5421197942","samuel94@example.org","704706235359","H.No. 459, Dey Road, Fatehpur-493612","Business","Psychological trauma","Pariatur consequuntur esse dolore quos quas quibusdam eos velit voluptatem sint accusamus.","true"
"49093000000155720","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157661","Girindra Minhas","Male","29","2028798954","yoshitaahluwalia@example.com","023553304169","78/413, Prakash Zila, Bikaner-522516","Driver","Hospitalized","Sapiente nulla illo consequuntur delectus similique odio ut accusamus nihil rem occaecati odio debitis nulla incidunt tempora nesciunt molestias.","true"
"49093000000155721","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157662","Raksha Bhavsar","Female","60","1447111782","michaelghosh@example.com","567497697579","H.No. 87, Nagarajan Chowk, Machilipatnam 363929","Driver","Hospitalized","Fuga suscipit eos libero iste iure placeat quaerat sequi est labore ad explicabo est veritatis autem nam ratione.","true"
"49093000000155722","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157662","Hemangini Saini","Female","30","3468654958","shankeroni@example.com","994958960757","31/27, Shankar Street, Nagercoil 889950","Business","Hospitalized","Et minima ducimus quos aperiam maiores ipsa et cumque error.","false"
"49093000000155723","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157663","Unnati Kothari","Female","72","9974114714","panchalgauri@example.org","414735383885","949, Virk Street, Surat 819617","Student","Hospitalized","Adipisci hic quidem recusandae illo sed esse rem iure rem quo ab dolor totam autem corporis.","true"
"49093000000155724","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157663","Falguni Bawa","Female","42","1793212933","ekrish@example.com","671762214754","54/77, Mahajan Zila, Singrauli 344627","Self Employed","Minor injuries","Distinctio nostrum et dignissimos laboriosam autem cupiditate molestias nisi doloremque aliquid cupiditate quae aut.","false"
"49093000000155725","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157664","Ekani Dua","Female","54","4260928828","wvaidya@example.net","622010976992","696, Zacharia Marg, Thiruvananthapuram-116014","Self Employed","Psychological trauma","Quisquam autem consequuntur distinctio inventore quod laboriosam provident accusantium nemo placeat aspernatur iure fugit voluptas.","true"
"49093000000155726","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157665","Reva Vasa","Female","22","8809002833","mitrachaitanya@example.com","092158746348","H.No. 207, Madan Chowk, Suryapet-369700","Engineer","Psychological trauma","Debitis nobis nesciunt recusandae itaque dolorem maiores amet minima.","true"
"49093000000155727","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157666","Chandresh Bawa","Male","63","4254803093","thakurabha@example.com","573448111259","H.No. 279, Murthy Chowk, Kavali-055169","Driver","No physical injury","Eveniet autem incidunt corporis doloribus error nihil veniam accusamus consequatur.","true"
"49093000000155728","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157667","Vanya Gandhi","Female","44","0725249366","ebala@example.net","029200796105","H.No. 66, Narayanan, Medininagar 499841","Student","Serious injuries","Eum occaecati amet ex voluptatum consequuntur aspernatur maxime esse earum dicta voluptatum.","true"
"49093000000155729","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157668","Jyoti Kaul","Female","59","8037868820","ndeshpande@example.net","641400371783","28, Mitter Road, Malda 983150","Driver","Serious injuries","Ducimus nisi quaerat ut occaecati sint similique doloremque tenetur libero provident non assumenda minima quisquam accusantium.","true"
"49093000000155730","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157668","Girindra Datta","Male","73","9702094592","zachariaharini@example.org","632000427128","596, Hayre Street, Agra-273219","Engineer","Psychological trauma","Inventore iusto fugit dignissimos veritatis alias deserunt esse nisi.","false"
"49093000000155731","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157669","Sudiksha Chhabra","Female","43","8084983043","wallaaachal@example.net","391076111188","079, Oza, Dhule 880856","Business","Hospitalized","Atque eligendi nulla eaque consectetur ullam nihil beatae distinctio laudantium voluptates labore animi.","true"
"49093000000155732","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157670","Rachita Balakrishnan","Female","52","9585071093","chauhanzashil@example.net","066135318138","H.No. 03, Kala Ganj, Dewas-149752","Private Employee","Psychological trauma","Inventore sed ea unde accusantium ratione aperiam nobis voluptates occaecati necessitatibus.","true"
"49093000000155733","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157670","Nicholas Mand","Male","55","2847559214","oliver62@example.org","903186009202","865, Parmer Road, Berhampore-963411","Engineer","Psychological trauma","Nobis consequatur veritatis fugiat autem odio eius quas itaque dolores repudiandae veniam harum corporis ut pariatur cumque culpa.","false"
"49093000000155734","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157671","Hitesh Chaudhry","Male","53","3265167435","bbail@example.net","529878222002","26/78, Divan, Indore-448343","Teacher","Serious injuries","Amet omnis placeat aliquam quia commodi aperiam aliquid mollitia doloremque voluptatem nesciunt distinctio veritatis accusantium sit.","true"
"49093000000155735","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157671","Guneet Thaman","Male","72","5284809336","hemangpingle@example.com","389460509911","54/025, Tara Road, Jaunpur-514294","Driver","Psychological trauma","Laboriosam ex dolore sit necessitatibus dolorum iste fugiat totam at hic provident ad necessitatibus.","false"
"49093000000155736","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157672","Avi Varghese","Male","74","3047234083","bhattacharyyajanani@example.com","919459065423","16/966, Ahuja Zila, Saharanpur 744957","Private Employee","Serious injuries","Est voluptatibus error minus harum tempore nemo in ad pariatur quos incidunt.","true"
"49093000000155737","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157672","Keya Dewan","Female","41","1398599279","dasschandresh@example.net","463057962862","23/962, Lad, Anand-534304","Farmer","Psychological trauma","Velit beatae earum occaecati fugiat voluptate corporis atque culpa expedita quibusdam totam architecto repellendus.","false"
"49093000000155738","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157673","Niharika Chokshi","Female","68","5431348969","vidhisandhu@example.net","264817707455","H.No. 010, Tailor, Bhalswa Jahangir Pur 328814","Student","No physical injury","Delectus maiores earum incidunt praesentium illum sequi enim eum fugiat.","true"
"49093000000155739","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157674","Hemang Swaminathan","Male","35","1331416989","vidhi70@example.com","682639235392","37, Jaggi Road, Bhiwandi-262348","Private Employee","Psychological trauma","Perferendis dolore maiores qui enim culpa ex quia eligendi placeat libero aut repudiandae quod molestiae.","true"
"49093000000155740","49093000000013007","2026-06-28 13:27:29:944","2026-06-28 13:27:29:944","49093000000157674","Jacob Kalita","Male","26","5800983724","mohammedtandon@example.org","517950498875","900, Keer Road, Thrissur 690077","Engineer","Minor injuries","A vero magni sit quos accusantium sunt quibusdam deleniti error.","false"
"49093000000155741","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157675","Vaishnavi Jha","Female","58","9168004932","psarin@example.org","958076484371","H.No. 72, Bhardwaj Street, Khora -975072","Teacher","Hospitalized","Earum id facilis unde nihil deserunt quidem quisquam fugit tenetur et quia ad quam facere quas odit quaerat illum tenetur.","true"
"49093000000155742","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157676","Irya Murty","Female","69","9828219056","bpandya@example.com","124333738065","78, Borde Zila, Davanagere-097888","Student","Serious injuries","Ipsum culpa vero ducimus cumque dicta illo temporibus nesciunt id ipsa optio nisi quasi quisquam cumque quidem commodi.","true"
"49093000000155743","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157676","Samarth Lalla","Male","18","6187230302","petermajumdar@example.com","269738840054","H.No. 322, Shah Road, Proddatur 768277","Private Employee","Serious injuries","Vitae iste blanditiis rerum voluptatum labore blanditiis sequi repellat.","false"
"49093000000155744","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157677","Varsha Issac","Female","33","4152928940","sarthakdalia@example.org","775064243543","50/556, Sarraf Chowk, Bettiah-593665","Student","Psychological trauma","Nihil temporibus natus iure eveniet eveniet minima nostrum vero.","true"
"49093000000155745","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157678","Lucky Varma","Male","66","9626909679","fiyazram@example.org","258799141440","35, Arora Nagar, Haridwar-166780","Farmer","Serious injuries","Officiis beatae dolorum necessitatibus atque reprehenderit velit recusandae impedit delectus in eius explicabo aut praesentium quia.","true"
"49093000000155746","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157679","Jonathan Behl","Male","27","9718711419","sharmaeesha@example.net","519580278915","16, Sarma Marg, Nangloi Jat 415912","Private Employee","Minor injuries","Provident quasi nam enim vitae nobis voluptatum nisi delectus hic.","true"
"49093000000155747","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157679","Ishita Chaudry","Female","20","2444129116","yash13@example.net","200132607326","550, Dugar Path, Malda 987674","Business","Hospitalized","Dolorem velit velit magnam facilis cumque dolor autem amet dolor.","false"
"49093000000155748","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157680","Wazir Parsa","Male","26","5058289970","jray@example.org","710878731719","83/191, Singhal Path, Karawal Nagar 536945","Doctor","Serious injuries","Possimus quidem id dolorum quod laboriosam alias ad magni nobis vitae facilis excepturi.","true"
"49093000000155749","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157680","Waida Krishna","Female","66","8428535256","bajwajeremiah@example.com","264410731964","61/21, Ahuja Circle, Raurkela Industrial Township-853201","Farmer","Minor injuries","Hic voluptate neque laudantium dolore est quibusdam blanditiis eius quaerat quod quae aut doloribus quaerat magni.","false"
"49093000000155750","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157681","Oscar Sastry","Male","20","9518804804","daliapavani@example.com","376867199289","H.No. 712, Devan Circle, Chandigarh-441110","Self Employed","Hospitalized","Occaecati quasi provident quo illo earum recusandae tempore nemo minima.","true"
"49093000000155751","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157682","Gaurika Muni","Female","37","8551933355","waglepranit@example.com","738256796415","15, Halder Street, Rampur 723746","Government Employee","Hospitalized","Aut ratione aspernatur sapiente aut soluta vel ratione tempore rerum laboriosam nobis.","true"
"49093000000155752","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157682","Guneet Lad","Male","40","4396793429","gmahajan@example.com","162963322739","74/678, Manne Street, Ujjain 777748","Engineer","Minor injuries","Ut officiis deleniti iste et officiis a doloribus reiciendis dolorum voluptatum libero commodi odio.","false"
"49093000000155753","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157683","Baljiwan Sengupta","Male","24","8473363834","kohlidamini@example.org","419286316720","H.No. 17, Pathak Chowk, Alwar-796016","Driver","No physical injury","Aperiam minus quas minima consequatur molestiae rem maxime nam accusantium reiciendis iure at provident sit.","true"
"49093000000155754","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157684","Arin Thaker","Male","42","5293131274","fnarain@example.net","234588666365","H.No. 50, Mander Street, Shimoga-684238","Private Employee","No physical injury","Dolore architecto consequatur debitis velit in voluptates aliquam mollitia iure earum soluta necessitatibus.","true"
"49093000000155755","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157684","Mitali Deo","Female","50","3869058786","wkamdar@example.net","949509496240","42, Jayaraman Street, Chandigarh-017161","Engineer","Serious injuries","Optio perferendis culpa magni eaque quod repudiandae magni alias.","false"
"49093000000155756","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157685","Yamini Badami","Female","75","9529089375","pallkalpit@example.org","095934108284","84/13, Manda Ganj, Secunderabad-753861","Business","Hospitalized","Soluta nihil culpa eius magni aperiam consectetur odit optio soluta culpa nesciunt.","true"
"49093000000155757","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157686","Chakradhar Varghese","Male","38","0753629154","hayernaveen@example.org","663024457356","53/204, De Street, Bellary 122994","Engineer","Serious injuries","Fugiat temporibus at explicabo qui cupiditate voluptatum nobis earum maiores eius quia ducimus provident.","true"
"49093000000155758","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157686","Oni Chopra","Female","25","3378226616","ektaratti@example.com","094596051676","598, Konda Zila, Sagar 479534","Farmer","Hospitalized","Quibusdam blanditiis praesentium iste voluptatum delectus illo similique doloremque consequatur veniam recusandae sed aut voluptatum esse voluptatem.","false"
"49093000000155759","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157687","Jacob Sood","Male","31","8076241141","watikasridhar@example.org","010498308341","81/33, Setty Circle, Ambattur 847144","Business","Hospitalized","Ducimus neque aliquid at deleniti doloribus impedit excepturi ex ex fugit accusamus.","true"
"49093000000155760","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157688","Zilmil Pingle","Female","72","6799609614","meghanagi@example.net","847420013667","45/08, Panchal Ganj, Shivpuri 019226","Farmer","Psychological trauma","Veritatis unde officiis necessitatibus ratione cum delectus error dicta id suscipit magni quam consequuntur atque magni quae sed aut perferendis.","true"
"49093000000155761","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157689","Upkaar Rana","Male","22","5488236475","watika50@example.net","274581541979","80/91, Prasad Marg, Vellore-829362","Private Employee","Psychological trauma","Officiis repellendus nobis ipsum nobis odit sit est repudiandae distinctio eos voluptas doloremque.","true"
"49093000000155762","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157690","Gopal Kanda","Male","65","1051276759","wkibe@example.org","891372155756","48/97, Arora Ganj, Nanded-536003","Student","No physical injury","Earum saepe quidem illum aperiam possimus soluta soluta ex quam.","true"
"49093000000155763","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157690","Gauri Kurian","Female","63","7920922565","murthyxavier@example.com","214999587567","46, Mani Circle, Raipur 983203","Doctor","Hospitalized","Consequatur recusandae enim quos necessitatibus sint suscipit incidunt molestias.","false"
"49093000000155764","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157691","Raagini Dube","Female","34","1137496488","dsachdeva@example.org","152892192912","47, Mittal Chowk, Rajkot 641465","Student","Psychological trauma","Pariatur ad aliquam nisi minus sapiente tempore impedit tempore facere iste dicta consectetur.","true"
"49093000000155765","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157691","Irya Lanka","Female","58","1112163054","ekiya75@example.org","676381500743","H.No. 748, Khalsa Ganj, Vijayanagaram 206317","Self Employed","Hospitalized","Iusto corrupti adipisci a at quasi placeat quae numquam excepturi aspernatur deleniti.","false"
"49093000000155766","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157692","Atharv Kota","Male","74","3998430949","kulkarniaryan@example.com","873922117796","H.No. 76, Sarna, Mysore-625578","Self Employed","Minor injuries","Alias accusamus fugit minus deserunt et quidem perferendis beatae error quae omnis voluptatibus modi fugiat impedit veniam voluptatibus ad fugit.","true"
"49093000000155767","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157692","Maanav Bala","Male","22","2480885479","simonshroff@example.com","716956480179","H.No. 65, Kurian, Faridabad 962882","Self Employed","Serious injuries","Est saepe optio quae blanditiis reprehenderit assumenda nemo incidunt dicta fugiat possimus.","false"
"49093000000155768","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157693","Laban Madan","Male","25","2255585597","neelsahota@example.org","152174363124","752, Gopal Marg, Thane-470652","Student","Minor injuries","Earum rem autem porro omnis nisi perspiciatis fugiat nulla nobis quasi voluptates delectus quisquam nemo unde omnis dolor.","true"
"49093000000155769","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157693","Forum Dass","Female","73","5983162809","wrout@example.org","679497158527","85, Wable Ganj, Karaikudi-123630","Teacher","Minor injuries","Qui illo corrupti quam eos mollitia ut unde officiis nemo quasi consequuntur.","false"
"49093000000155770","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157694","Brinda Kunda","Female","44","0537292993","travel@example.com","914956243689","20/46, Saini Street, Ambala 828420","Self Employed","No physical injury","Laboriosam rerum quas suscipit blanditiis sint temporibus nihil nesciunt.","true"
"49093000000155771","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157695","Gavin Sethi","Male","68","8192264958","girik45@example.com","223325440385","H.No. 34, Dhaliwal Chowk, Ujjain-980439","Private Employee","Minor injuries","Enim quam vel reiciendis impedit corporis voluptates fugiat et deserunt consequuntur tempora aperiam nemo delectus quis similique necessitatibus.","true"
"49093000000155772","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157696","Gaurika Viswanathan","Female","62","3938796117","rkala@example.com","472511660818","83/782, Babu Circle, Anantapur-520233","Teacher","Hospitalized","Itaque natus consequatur dolorem provident odio qui odio ullam ducimus veritatis a asperiores illo impedit ut culpa modi ipsam accusamus.","true"
"49093000000155773","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157696","Hitesh Khurana","Male","65","7329986949","eesha10@example.com","360308997291","08/95, Malhotra Nagar, Nagercoil-099299","Farmer","Serious injuries","Voluptatem quasi temporibus eaque sunt doloribus officia ad laboriosam porro deserunt occaecati iure maiores illum asperiores eveniet enim aperiam.","false"
"49093000000155774","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157697","Elijah Mistry","Male","75","4071151545","teerthbarad@example.net","819007583891","57/73, Khosla Marg, Pune 836233","Engineer","Psychological trauma","Illo soluta explicabo mollitia doloribus rerum corporis exercitationem voluptatibus doloremque et eligendi enim nihil provident aliquam aperiam qui esse veniam.","true"
"49093000000155775","49093000000013007","2026-06-28 13:27:29:945","2026-06-28 13:27:29:945","49093000000157698","Qushi Thaker","Female","75","9743220891","amairahanda@example.com","397261942981","44/61, Gaba Road, Chinsurah-869783","Engineer","Minor injuries","Impedit reprehenderit veritatis rem in quis repellat autem molestias explicabo deserunt minima harum optio asperiores ex eaque architecto.","true"
"49093000000155776","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157698","Kashish Krishna","Female","57","1541595102","brahmbhattladli@example.net","613069409890","16/490, Nagarajan, Kolkata-012585","Driver","Minor injuries","Porro culpa ullam voluptatem molestiae excepturi quam vel voluptates consectetur quisquam.","false"
"49093000000155777","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157699","Eshana Borra","Female","60","2489556059","nirjakonda@example.com","698659678986","85/03, Gokhale Ganj, Chapra 352421","Doctor","No physical injury","Id mollitia recusandae nobis aliquid numquam vero fugit architecto dignissimos voluptatem soluta.","true"
"49093000000155778","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157700","Lipika Nagar","Female","68","6670155391","vramanathan@example.org","489074224933","H.No. 30, Narang Street, Bhilai 497829","Private Employee","Minor injuries","Illum sapiente atque distinctio mollitia vero maxime aliquam voluptas nam cum.","true"
"49093000000155779","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157701","Karan Majumdar","Male","38","9979686461","chhabrajanya@example.net","927759841461","08/70, Krishna Road, Bidar 054817","Business","Hospitalized","Provident expedita sint illum quisquam sequi mollitia tempora omnis excepturi voluptates deleniti.","true"
"49093000000155780","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157702","Pushti Amble","Female","22","6406103654","tarakchar@example.org","413664540576","11/29, Kar Road, Ghaziabad 054469","Farmer","Serious injuries","Ipsum ullam aperiam beatae nam a maiores architecto error voluptate modi facere temporibus nesciunt.","true"
"49093000000155781","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157703","Mason Bhatnagar","Male","68","6952363540","vasana03@example.net","361131318206","354, Tata Street, Panipat 535885","Doctor","Serious injuries","Tempore itaque esse consectetur sunt quia cumque perspiciatis esse.","true"
"49093000000155782","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157704","Faqid Madan","Male","18","6614970346","birchandran@example.net","348850237606","539, Deo Circle, Gopalpur 953318","Teacher","Hospitalized","Corporis deserunt fugit neque doloribus cumque quas debitis saepe sed non dignissimos hic commodi voluptatem provident nisi deleniti.","true"
"49093000000155783","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157705","Anay Uppal","Male","64","2709625284","patrick66@example.net","803707672970","53/740, Sarma Street, Dharmavaram-872791","Doctor","Hospitalized","Harum tenetur harum distinctio rerum magnam impedit adipisci cum repellendus.","true"
"49093000000155784","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157705","Gayathri Narang","Female","72","6767977282","cdoctor@example.org","499564303481","04/49, Vyas Circle, Kollam-242002","Doctor","Psychological trauma","Deleniti asperiores quasi expedita sapiente quisquam deleniti rerum ab ducimus illo fugiat perferendis commodi eligendi.","false"
"49093000000155785","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157706","Jalsa Anne","Female","72","0671006615","zayan15@example.net","381189229412","H.No. 441, Issac Zila, Motihari 242330","Business","Hospitalized","Nam explicabo sequi voluptate nam voluptates excepturi est unde quo odit temporibus eligendi.","true"
"49093000000155786","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157707","Jonathan Pant","Male","45","4812172641","rsanghvi@example.net","699517743680","67/79, Sheth Zila, Kolhapur-787766","Doctor","Serious injuries","Temporibus corporis nobis hic commodi possimus ipsam neque ipsam porro quod.","true"
"49093000000155787","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157708","Diya Sunder","Female","43","9520890426","sandhukai@example.net","469201506943","81, Sandhu Zila, Bijapur-668454","Teacher","Hospitalized","Aut temporibus nisi facere pariatur eligendi eligendi corrupti voluptatem repellendus cumque consequatur facere omnis rem quod quod accusamus fugiat eligendi.","true"
"49093000000155788","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157708","Omya Mani","Female","30","1296003536","tchawla@example.net","784801846051","487, Zacharia Nagar, Bhusawal-116976","Driver","Psychological trauma","Deleniti sapiente a molestiae possimus corrupti nemo ex consectetur similique iusto perspiciatis ex quos at.","false"
"49093000000155789","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157709","Yuvraj Prabhu","Male","31","1334979358","indira15@example.net","929222614606","176, Date Street, Pimpri-Chinchwad-968783","Student","No physical injury","Veritatis optio sint facere consequuntur corrupti perferendis totam voluptatibus omnis quaerat magni.","true"
"49093000000155790","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157709","Gauri Nair","Female","44","2456802805","oliver52@example.com","745382801394","H.No. 46, Sethi Nagar, Kishanganj-627279","Farmer","Serious injuries","Sapiente cumque consectetur maxime nihil placeat corrupti nesciunt minima minima suscipit maxime iusto necessitatibus similique tenetur consequatur voluptatibus eaque.","false"
"49093000000155791","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157710","Dakshesh Prabhakar","Male","67","8651729478","banikradha@example.com","939469206693","71/13, Sharaf Circle, Hyderabad-785284","Driver","Serious injuries","Sunt molestiae fuga voluptate dolore possimus quaerat numquam quis temporibus corrupti dolor magni.","true"
"49093000000155792","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157711","Agastya Char","Male","55","8637283794","gangulyudant@example.com","710847305646","48, Chada, Rajahmundry 381422","Farmer","Psychological trauma","Quia alias nisi quaerat sint ipsam iusto fuga minima necessitatibus neque eum voluptates modi autem.","true"
"49093000000155793","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157711","Harrison Ratti","Male","66","9256316764","kapadiamohini@example.com","464148915174","97/82, Bal, Faridabad 485038","Driver","Minor injuries","Fugit possimus repellat reiciendis impedit voluptas sit ad error sunt suscipit quod.","false"
"49093000000155794","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157712","Shivani Apte","Female","41","8917221932","dalaja26@example.org","793723651774","608, Konda Circle, Mehsana-904050","Business","No physical injury","Corporis incidunt voluptas harum quos ducimus repellendus cumque possimus quos laboriosam deleniti aspernatur at.","true"
"49093000000155795","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157712","Inaya Merchant","Female","33","5072540807","utara@example.org","935138513648","68/21, Mittal Chowk, Ulhasnagar 366400","Business","Psychological trauma","Pariatur temporibus voluptatibus numquam at eaque aliquam dolor numquam consectetur illo eum aliquam provident.","false"
"49093000000155796","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157713","Advaith Mand","Male","36","7497805607","saidugal@example.net","554161076348","52, Pillai Nagar, Mirzapur 910503","Teacher","No physical injury","Debitis cupiditate ab sunt consequuntur laboriosam quo maiores iusto assumenda molestias non saepe atque distinctio ex assumenda blanditiis.","true"
"49093000000155797","49093000000013007","2026-06-28 13:27:29:946","2026-06-28 13:27:29:946","49093000000157713","Vamakshi Ramaswamy","Female","46","6010231695","mason54@example.com","947579113847","20, Parsa, Raipur 165770","Teacher","Hospitalized","Omnis temporibus molestias doloremque inventore maxime aperiam error facilis cupiditate omnis enim voluptates possimus ab ut doloremque enim.","false"
